Latitude,Longitude,LST_Day,LST_Night,LST_Diff,Emis_31,Emis_32,NDVI,EVI,NDWI,Sun_Angle,Albedo_Diff,View_Angle,Rel_Azimuth,DEM,Desertification_Level,Soil_Type,Recommended_Plant
41.99999999599804,28.02280159107006,305.1,295.3,9.800000000000011,0.986,0.984,0.6626000000000001,0.403,0.4682134570765661,35.800000000000004,0.0015532362595742,29.32,-21.46,35.0,Low,Loamy,"Acacia tortilis. It thrives in loamy soil, tolerates high temperatures, and requires minimal water, making it suitable for this environment."
41.991666662665416,27.01004013645849,312.42,295.18,17.24000000000001,0.984,0.986,0.3011,0.2074,0.0586987270155587,33.45,-0.0180164461488269,2.91,142.95000000000002,327.0,Medium,Loamy,"Acacia tortilis. Resilient in various soil types, drought tolerant, supports biodiversity, provides shade, and has deep root system to access water."
41.991666662665416,27.02125227433117,312.98,295.2,17.78000000000003,0.984,0.986,0.3695,0.2805,0.2416743049190345,36.52,-0.021714662135043,27.66,-22.24,296.0,Low,Loamy,"Acacia tortilis. It suits the environment due to its drought tolerance and ability to grow in loamy soil, making it resistant to desertification while supporting moderate vegetation growth."
41.991666662665416,27.032464412203858,312.98,296.0,16.980000000000018,0.984,0.986,0.3563,0.2755,0.238760366652117,36.51,-0.0095863907996726,27.56,-22.21,335.0,Low,Loamy,"Acacia tortilis. It thrives in loamy soil, tolerates low desertification levels, and likely benefits from adequate water as indicated by the NDWI, making it a suitable choice."
41.991666662665416,27.043676550076544,312.18,296.16,16.019999999999982,0.984,0.988,0.3873,0.2454,0.216024789729969,30.54,-0.0099302135989055,32.04,151.94,397.0,Low,Loamy,"Acacia tortilis. It's drought-resistant, thrives in loamy soil, and has deep root systems which help prevent soil erosion, making it ideal for low desertification areas."
41.991666662665416,27.054888687949223,311.44,296.16,15.279999999999973,0.984,0.988,0.5353,0.4052,0.36505129112133,36.51,-0.0269856587467592,27.47,-22.15,412.0,Low,Clay,"Acacia tortilis. It adapts well to clay soil and low desertification levels, providing good vegetation cover while tolerating high day temperatures."
41.991666662665416,27.06610082582192,311.44,296.08,15.360000000000014,0.984,0.986,0.44,0.3239,0.2895888013998249,36.5,-0.0245044904671046,27.38,-22.16,433.0,Low,Clay,"Acacia tortilis. It adapts well to clay soil and low desertification levels, providing good NDVI and NDWI values, withstanding high day temperatures, tolerating moderate elevations, and requiring minimal water."
41.991666662665416,27.077312963694595,311.44,296.12,15.319999999999991,0.984,0.988,0.3952,0.2966,0.2568055100032797,36.49,-0.0151408756671703,27.31,-22.16,448.0,Low,Clay,"Acacia tortilis. It adapts well to clay soil, requires minimal water, and has deep root systems which help prevent soil erosion, making it ideal for low desertification areas."
41.991666662665416,27.08852510156728,311.44,296.14,15.300000000000011,0.984,0.988,0.4311,0.3202,0.3241474336892869,36.48,-0.0133756063052266,27.24,-22.16,465.0,Low,Clay,"Acacia tortilis. It thrives in clay soil and drought conditions, providing shade and improving soil structure."
41.991666662665416,27.099737239439968,311.44,296.1,15.339999999999977,0.984,0.986,0.4317,0.3147,0.2817543859649122,36.48,-0.0100520220840136,27.2,-22.09,488.0,Low,Clay,"Acacia tortilis. It adapts to clay soil, withstands low desertification levels, tolerates high temperature, and has deep root system for water retrieval."
41.991666662665416,27.11094937731265,311.22,296.12,15.100000000000025,0.984,0.986,0.4722,0.3433,0.2845730516598615,36.47,-0.0139746139575588,27.1,-22.07,465.0,Low,Clay,"Acacia tortilis. It adapts well to clay soil, requires little water, and has deep root systems which can prevent soil erosion, making it ideal for low desertification areas."
41.991666662665416,27.122161515185336,311.22,295.42,15.800000000000011,0.984,0.986,0.4452,0.327,0.2594484167517875,36.46,-0.0088066960164886,27.03,-22.07,422.0,Low,Clay,Acacia tortilis. It adapts well to clay soil and can handle desert conditions with low levels of water availability.
41.991666662665416,27.13337365305801,311.28000000000003,295.04,16.24000000000001,0.984,0.986,0.5455,0.4079,0.3770376862401403,36.45,-0.0144413011677092,26.98,-22.97,437.0,Low,Clay,"Acacia tortilis. It adapts well to clay soil and moderate desertification levels, providing good vegetation cover."
41.991666662665416,27.144585790930705,308.74,294.98,13.759999999999993,0.984,0.986,0.6469,0.4929,0.4813453409299761,36.45,-0.019401317194409,26.91,-22.88,447.0,Low,Clay,"Acacia tortilis. It tolerates clay soil and moderate desertification, enhancing vegetation index while managing land surface temperature effectively."
41.991666662665416,27.155797928803388,308.86,294.56,14.300000000000011,0.984,0.988,0.7032,0.5325,0.5243672081601812,36.44,-0.0147795104483093,26.83,-21.99,542.0,Low,Clay,"Acacia tortilis. It thrives in clay soil, tolerates high temperatures, and supports biodiversity better than other options."
41.991666662665416,27.16701006667607,308.76,294.54,14.21999999999997,0.984,0.988,0.6933,0.5224,0.5256556442417332,36.43,-0.0119998560101168,26.78,-21.98,510.0,Low,Clay,"Acacia tortilis. It adapts well to clay soil and has drought-resistant traits, making it ideal for low desertification areas."
41.991666662665416,27.17822220454876,306.72,294.0,12.720000000000027,0.984,0.986,0.6843,0.5075000000000001,0.5267056530214425,36.43,-0.0131705354962886,26.73,-23.8,582.0,Low,Clay,"Acacia tortilis. It thrives in clay soil, has drought-resistant qualities, and can handle low desertification levels, making it ideal for the given environment."
41.991666662665416,27.18943434242145,306.7,293.82,12.879999999999995,0.982,0.986,0.7251000000000001,0.5519000000000001,0.5648183556405354,36.42,-0.0121776480400334,26.65,-23.34,537.0,Low,Clay,"Acacia tortilis. It thrives in clay soil, tolerates high temperatures, and has deep root systems to access water efficiently, making it ideal for this environment."
41.991666662665416,27.200646480294125,305.98,293.92,12.060000000000002,0.982,0.986,0.8053,0.6237,0.6598376497873986,36.41,-0.012086576177952,26.56,-22.89,558.0,Low,Clay,"Acacia tortilis. It adapts well to clay soil and has drought-resistant qualities, making it suitable for low desertification areas with high NDVI indicating good vegetation cover and moderate land surface temperature."
41.991666662665416,27.211858618166808,304.74,294.12,10.620000000000005,0.982,0.984,0.8113,0.6258,0.6680950525905726,36.4,-0.0139817821495671,26.52,-22.8,520.0,Low,Clay,"Acacia tortilis. It adapts well to clay soil, has deep root systems for water absorption, and can withstand moderate desertification levels."
41.991666662665416,27.22307075603949,304.74,294.28000000000003,10.45999999999998,0.982,0.984,0.8104,0.624,0.6582796957284962,36.4,-0.0135181069017066,26.45,-23.72,579.0,Low,Clay,"Acacia tortilis. It thrives in clay soil and moderate desertification levels, providing shade and improving soil structure."
41.991666662665416,27.23428289391218,304.66,294.26,10.400000000000034,0.98,0.984,0.798,0.6122000000000001,0.6376306620209059,36.39,-0.0128450738417683,26.38,-23.72,558.0,Low,Clay,"Acacia tortilis. It thrives in clay soil and semi-arid conditions, providing good shade and improving soil structure with its deep roots."
41.991666662665416,27.245495031784863,304.52,294.1,10.41999999999996,0.98,0.984,0.7745000000000001,0.5790000000000001,0.5985719952399842,36.38,-0.0145928814740668,26.31,-23.68,487.0,Low,Clay,"Tamarisk. It thrives in clay soil, tolerates heat, and helps prevent desertification."
41.991666662665416,27.25670716965755,304.5,294.12,10.379999999999995,0.98,0.984,0.8115,0.621,0.6660675054923108,36.38,-0.0132008728430209,26.27,-23.64,493.0,Low,Clay,"Acacia tortilis. It thrives in clay soil, tolerates desert conditions with low erosion, has high NDVI suggesting good growth potential, moderate water index indicating efficient water use, and can handle the day temperature without stress."
41.991666662665416,27.267919307530235,303.8,294.18,9.620000000000005,0.98,0.984,0.8014,0.6178,0.6340755082284607,36.37,-0.0139806170140392,26.17,-23.64,518.0,Low,Clay,"Acacia tortilis. It thrives in clay soil, is drought-resistant, increases vegetation index, reduces land surface temperature, and doesn't contribute to desertification."
41.991666662665416,27.27913144540292,303.84000000000003,294.36,9.480000000000018,0.98,0.984,0.8393,0.652,0.6670560747663551,36.36,-0.0128565471226021,26.1,-23.64,502.0,Low,Clay,"Tamarisk. It thrives in clay soil, tolerates drought, and has high water usage efficiency."
41.991666662665416,27.2903435832756,303.98,294.7,9.28000000000003,0.98,0.984,0.7955,0.5769000000000001,0.6092673763306199,36.35,-0.013272311997557,26.03,-23.65,563.0,Low,Clay,"Acacia tortilis. It thrives in clay soil and can tolerate high temperatures, making it ideal for this environment."
41.991666662665416,27.301555721148283,304.42,294.92,9.5,0.98,0.984,0.808,0.6138,0.6490807354116707,36.35,-0.0143929150021458,25.96,-23.56,505.0,Low,Clay,"Acacia tortilis. It's hardy in clay soil, drought-resistant, supports biodiversity, and has deep root systems to combat desertification."
41.991666662665416,27.312767859020973,304.42,294.92,9.5,0.98,0.984,0.8249000000000001,0.647,0.6729656768222136,36.34,-0.0141278497997704,25.9,-23.56,463.0,Low,Clay,"Acacia tortilis. It adapts well to clay soil and requires minimal water, making it drought-resistant."
41.991666662665416,27.32397999689365,304.3,293.82,10.480000000000018,0.98,0.984,0.8138000000000001,0.6457,0.664027149321267,36.33,-0.0122552405013628,25.8,-23.57,473.0,Low,Clay,"Acacia tortilis. It thrives in clay soil and tolerates high temperatures, making it ideal for the given environment."
41.991666662665416,27.33519213476633,304.1,293.5,10.600000000000025,0.98,0.984,0.8133,0.6324000000000001,0.6655699632281787,36.33,-0.0133856306443859,25.75,-23.52,449.0,Low,Clay,"Acacia tortilis. It thrives in clay soil and drier conditions, has deep root systems, making it drought-resistant, which suits low desertification levels and cooler temperatures indicated by land surface temperature."
41.991666662665416,27.34640427263902,304.1,293.44,10.660000000000023,0.98,0.984,0.8280000000000001,0.6528,0.6897081413210444,36.32,-0.013147163225401,25.66,-23.48,518.0,Low,Clay,"Acacia tortilis. It thrives in clay soil and tolerates high temperatures, ideal for the given environment."
41.991666662665416,27.35761641051171,303.7,293.36,10.339999999999977,0.98,0.984,0.8313,0.6472,0.6902620258114979,36.32,-0.0130534779817209,25.62,-23.49,450.0,Low,Clay,"Acacia tortilis. It suits the clay soil, requires minimal water, is drought-resistant, and can thrive in moderate temperatures, making it ideal for this environment."
41.991666662665416,27.3688285483844,303.34000000000003,293.38,9.960000000000036,0.98,0.984,0.8377,0.6542,0.694200351493849,36.31,-0.0136030025020849,25.53,-23.49,485.0,Low,Clay,"Tamarisk is recommended. It thrives in clay soil, adapts to low desertification levels, high NDVI indicates good light conditions for growth, the water index suggests adequate irrigation needs, day's temperature fits its tolerable range, elevation doesn't pose significant issue and it has proven drought resistance."
41.991666662665416,27.380040686257075,303.3,294.46,8.840000000000032,0.98,0.984,0.8399000000000001,0.661,0.6911877394636016,36.3,-0.0107945480004534,25.48,-23.49,542.0,Low,Clay,"Acacia tortilis. It thrives in clay soil, tolerates high temperatures, and promotes biodiversity which benefits the ecosystem."
41.991666662665416,27.391252824129765,303.2,294.5,8.699999999999989,0.98,0.984,0.8530000000000001,0.6731,0.6945454545454545,36.29,-0.0097104739075724,25.39,-23.4,570.0,Low,Clay,"Acacia tortilis. It thrives in clay soil, tolerates arid conditions, provides shade from high temperatures, and has deep root systems which prevent soil compaction - ideal for low desertification levels."
41.991666662665416,27.402464962002448,303.2,294.42,8.779999999999973,0.98,0.984,0.8445,0.6675,0.6850363566781477,36.29,-0.0134045037531275,25.34,-23.41,548.0,Low,Clay,"Acacia tortilis. It thrives in clay soil, tolerates high temperatures, and has deep root systems which prevent soil compaction, making it ideal for this environment."
41.991666662665416,27.41367709987513,303.2,294.3,8.899999999999977,0.98,0.984,0.8258000000000001,0.6289,0.6570628251300521,36.28,-0.0110375312760634,25.25,-23.41,457.0,Low,Clay,"Acacia tortilis. It thrives in clay soil, tolerates high temperatures, requires minimal water, making it ideal for low desertification areas."
41.991666662665416,27.424889237747813,303.24,294.36,8.879999999999995,0.98,0.984,0.8360000000000001,0.6314000000000001,0.6618690452057571,36.27,-0.0112752293577981,25.18,-23.36,533.0,Low,Clay,"Acacia tortilis. It adapts well to clay soil, has deep root systems that help prevent desertification, and thrives in high temperature environments, making it ideal for this location."
41.991666662665416,27.4361013756205,303.26,294.74,8.519999999999982,0.98,0.984,0.8487,0.6646000000000001,0.6991949734930296,36.26,-0.0131434431389516,25.11,-23.32,514.0,Low,Clay,"Acacia tortilis. It thrives in clay soil and desert environments, providing shade and improving soil structure with its deep root system."
41.991666662665416,27.447313513493185,303.36,294.84000000000003,8.519999999999982,0.98,0.984,0.8583000000000001,0.6802,0.7071387338849335,36.26,-0.0090638730774394,25.07,-23.32,450.0,Low,Clay,"Tamarisk. It tolerates clay soil well and has high water efficiency, making it suitable for low desertification areas."
41.991666662665416,27.45852565136587,303.44,294.96,8.480000000000018,0.98,0.984,0.8336,0.6358,0.6812588259027638,36.25,-0.01048715116364,24.98,-23.32,458.0,Low,Clay,"Acacia tortilis. It thrives in clay soil and moderate desertification levels, providing good vegetation cover with its high NDVI score."
41.991666662665416,27.46973778923855,303.66,295.02,8.640000000000043,0.982,0.984,0.7821,0.5844,0.6117216117216118,36.24,-0.0132653462261086,24.89,-23.33,535.0,Low,Clay,"Acacia tortilis. It's drought-resistant and thrives in clay soil, making it ideal for this environment."
41.991666662665416,27.48094992711124,304.58,294.66,9.91999999999996,0.982,0.986,0.6891,0.4947,0.4959579628132579,36.24,-0.0120522349386235,24.84,-23.23,444.0,Low,Clay,"Acacia tortilis. It thrives in clay soil and can withstand moderate temperatures, making it suitable for this environment."
41.991666662665416,27.49216206498392,304.8,293.92,10.879999999999995,0.982,0.986,0.7357,0.5545,0.5676743726536257,36.23,-0.0125438435282113,24.76,-23.23,444.0,Low,Clay,"Ziziphus spina-christi, as it thrives in clay soil and low desertification levels, with high NDVI indicating good light conditions for growth."
41.991666662665416,27.5033742028566,305.84000000000003,293.90000000000003,11.939999999999998,0.982,0.986,0.7131000000000001,0.5129,0.5245901639344263,36.22,-0.0126826351678942,24.7,-23.24,325.0,Low,Loamy,"Acacia tortilis. It thrives in loamy soil, has drought-resistant capabilities, high NDVI score suggests good photosynthetic efficiency, moderate temperature is ideal for its growth, elevation affects water availability but not critical, and low desertification reduces competition."
41.991666662665416,27.51458634072929,307.2,293.04,14.159999999999968,0.984,0.986,0.5005000000000001,0.3331,0.2887425396172051,36.21,-0.0142872709465281,24.61,-23.19,329.0,Low,Loamy,"Acacia tortilis. It's drought-resistant, thrives in loamy soil, enhances soil fertility, and has deep root systems which help prevent desertification."
41.991666662665416,27.525798478601978,307.22,293.22,14.0,0.984,0.986,0.5820000000000001,0.3962,0.3720349563046192,36.21,-0.0101190594608656,24.54,-23.14,317.0,Low,Loamy,"Acacia tortilis. It thrives in loamy soil, tolerates high day temperature, and has drought-resistant characteristics, making it suitable for this environment."
41.991666662665416,27.53701061647466,307.22,293.96,13.260000000000048,0.982,0.986,0.7230000000000001,0.4993,0.5568513119533528,36.2,-0.013076633919982,24.47,-23.14,361.0,Low,Loamy,"Acacia tortilis. It thrives in loamy soil, moderate desertification level, has high NDVI indicating good light absorption for growth, tolerates day temperatures up to about 307K, and can grow at elevation of 361m."
41.991666662665416,27.54822275434734,306.96,294.7,12.259999999999993,0.982,0.984,0.7636000000000001,0.5604,0.6068162926018287,36.2,-0.0115562969140952,24.43,-23.14,435.0,Low,Clay,"Acacia tortilis. It adapts well to clay soil and desert conditions with moderate vegetation coverage, suitable water reflection index, day temperature, and elevation."
41.991666662665416,27.55943489222003,306.18,294.72,11.45999999999998,0.982,0.984,0.7895000000000001,0.5992000000000001,0.654608624565706,36.19,-0.006348623853211,24.33,-23.09,508.0,Low,Clay,"Acacia tortilis. It thrives in clay soil, tolerates high temperatures, and has deep root systems which can prevent desertification."
41.991666662665416,27.570647030092715,304.78000000000003,295.06,9.720000000000027,0.98,0.984,0.8037000000000001,0.6154000000000001,0.6667339931327004,36.18,-0.0095045871559632,24.24,-23.05,396.0,Low,Loamy,"Ziziphus spina-christi, as it thrives in low desertification areas with good soil type and moderate temperature, making it ideal for this environment."
41.991666662665416,27.5818591679654,304.64,295.08,9.560000000000002,0.98,0.984,0.8052,0.6097,0.6697511823976968,36.17,-0.0078213676812967,24.19,-23.05,450.0,Low,Clay,"Tamarisk. It thrives in clay soil, tolerates high temperatures, and has high water absorption efficiency, making it suitable for this environment."
41.991666662665416,27.59307130583808,304.54,295.0,9.54000000000002,0.98,0.984,0.7959,0.6037,0.6697664806778261,36.16,-0.0086871489377095,24.12,-23.05,376.0,Low,Loamy,"Acacia tortilis. It thrives in loamy soil, tolerates low desertification, high NDVI & NDWI indicate good sunlight and water availability, warm temperatures are suitable for its growth, elevation impacts minimal, and it can adapt to the region's climate."
41.991666662665416,27.60428344371077,304.48,295.08,9.400000000000034,0.98,0.984,0.7769,0.5906,0.6605274173294265,36.16,-0.0095974202856009,24.06,-22.96,321.0,Low,Loamy,"Ziziphus spina-christi, as it thrives in loamy soil, tolerates high temperatures, and can cope with low water levels, making it ideal for the given environment."
41.991666662665416,27.61549558158345,304.46,295.14,9.319999999999991,0.98,0.984,0.8597,0.4841,0.7455470737913487,30.22,-0.0092722966942844,35.13,151.27,349.0,Low,Loamy,"Acacia tortilis. It thrives in loamy soil, tolerates high temperature, and is native to arid regions, making it suitable for this environment."
41.991666662665416,27.62670771945613,304.44,295.08,9.360000000000014,0.98,0.984,0.8471000000000001,0.4631,0.7239566217548472,30.21,-0.0121345255046428,35.22,151.21,400.0,Low,Loamy,"Acacia tortilis. It thrives in loamy soil, tolerates dry conditions, and has deep root systems which can help prevent desertification, making it suitable for this environment."
41.991666662665416,27.63791985732881,304.46,294.90000000000003,9.559999999999944,0.98,0.984,0.8728,0.4999,0.7619196011218448,30.21,-0.0107939136102437,35.22,151.17000000000002,350.0,Low,Loamy,"Acacia tortilis. It thrives in loamy soil, can handle desert conditions with low to moderate water needs, and has a high NDVI/NDWI indicating its ability to efficiently use water and sunlight, making it suitable for this environment."
41.991666662665416,27.649131995201504,304.74,294.52,10.220000000000027,0.98,0.984,0.8513000000000001,0.4705,0.731731081519974,30.2,-0.0087278542516317,35.32,151.12,298.0,Low,Loamy,"Acacia tortilis. It thrives in loamy soil, requires minimal water, tolerates high temperatures, and can withstand some desertification, making it a good fit for this environment."
41.991666662665416,27.66034413307419,305.02,294.32,10.699999999999989,0.98,0.984,0.8436,0.46,0.7263435542367294,30.2,-0.011966304280534,35.32,151.12,278.0,Low,Loamy,"Acacia tortilis. It thrives in loamy soil, tolerates desert conditions, and has high NDVI and NDWI values, indicating suitable light and water availability."
41.991666662665416,27.67155627094687,305.0,294.18,10.819999999999991,0.98,0.984,0.7908000000000001,0.6152000000000001,0.6525157232704402,36.02,-0.0113177682820199,31.37,-21.29,220.0,Low,Loamy,"Acacia tortilis. It's drought-resistant, thrives in loamy soil, and has high adaptability, making it suitable for this environment."
41.991666662665416,27.68276840881956,305.08,294.1,10.97999999999996,0.98,0.984,0.8173,0.6598,0.6662315867984338,36.01,-0.0096605504587155,31.27,-21.3,290.0,Low,Loamy,"Acacia tortilis. It thrives in loamy soil, tolerates high temperatures, and has deep root systems which help prevent desertification, making it an excellent choice for this environment."
41.991666662665416,27.69398054669224,305.08,294.02,11.060000000000002,0.98,0.984,0.8256,0.6713,0.6696263411024788,36.0,-0.0076307007298966,31.22,-21.26,266.0,Low,Loamy,"Acacia tortilis. It adapts well to loamy soil, requires minimal water, tolerates high temperatures, and has deep root systems which help prevent soil erosion, making it ideal for this environment."
41.991666662665416,27.705192684564924,305.3,294.16,11.139999999999986,0.98,0.984,0.8194,0.6758000000000001,0.6871549503128451,36.0,-0.0105320321841734,31.18,-21.24,282.0,Low,Loamy,"Acacia tortilis. It thrives in loamy soil, has drought tolerance, high NDVI indicates good photosynthesis efficiency, moderate temperature suits its growth, and low desertification level ensures healthy ecosystem for the plant."
41.991666662665416,27.71640482243761,305.48,294.2,11.28000000000003,0.98,0.984,0.8633000000000001,0.4878,0.7514303877940242,30.53,-0.0096268422183901,41.75,148.8,158.0,Low,Loamy,"Tamarisk. It thrives in loamy soil, tolerates dry conditions, high NDVI & NDWI show good sunlight and water availability,适宜的气温，海拔高度适合其生长。"
41.991666662665416,27.727616960310296,305.42,294.22,11.199999999999989,0.98,0.984,0.8564,0.4701,0.7481872116018456,30.53,-0.0108782318598832,41.8,148.8,212.0,Low,Loamy,"Acacia tortilis. It thrives in loamy soil, tolerates arid conditions, and has high NDVI and NDWI values, indicating good light and water usage efficiency."
41.991666662665416,27.77246551180104,305.02,294.26,10.759999999999993,0.98,0.984,0.8142,0.655,0.6881121567121182,35.95,-0.0111342785654712,30.76,-21.16,244.0,Low,Loamy,"Ziziphus spina-christi,因为它在干旱条件下表现良好，适合低荒漠化水平的环境。其耐旱性和适应性强，能生长在多种土壤类型中，包括洛amy土。"
41.991666662665416,27.78367764967372,305.02,294.18,10.839999999999977,0.98,0.984,0.8074,0.6547000000000001,0.6724817107484525,35.95,-0.0108015012510425,30.72,-21.16,233.0,Low,Loamy,"Ziziphus spina-christi, as it thrives in loamy soil, requires minimal water, tolerates high temperatures, and has low susceptibility to desertification."
41.991666662665416,27.794889787546403,305.02,294.14,10.879999999999995,0.98,0.984,0.8112,0.6556000000000001,0.6722992215682552,35.94,-0.0106688907422851,30.62,-21.12,111.0,Low,Loamy,"Acacia tortilis. It thrives in loamy soil, can tolerate high temperatures, requires low water use - making it suitable for this environment."
41.991666662665416,27.80610192541909,305.08,293.94,11.139999999999986,0.98,0.984,0.7946000000000001,0.6366,0.6498290922901634,35.93,-0.0114844703085208,30.57,-21.08,143.0,Low,Loamy,"Acacia tortilis. It thrives in loamy soil, tolerates high temperatures, and has deep root systems which prevent desertification, making it ideal for this environment."
41.991666662665416,27.81731406329177,305.12,293.92,11.199999999999989,0.98,0.984,0.789,0.6113000000000001,0.6381591941536638,35.92,-0.0124947095891001,30.5,-21.09,144.0,Low,Loamy,"Ziziphus spina-christi, due to its drought resistance and compatibility with loamy soil."
41.991666662665416,27.82852620116445,305.18,293.96,11.220000000000027,0.98,0.984,0.7873,0.6162000000000001,0.6468743876151284,35.910000000000004,-0.0101713479609432,30.44,-21.09,139.0,Low,Loamy,"Acacia tortilis. It thrives in loamy soil, moderately low desertification, high NDVI & NDWI values, and moderate temperatures, making it ideal for the given environment."
41.991666662665416,27.839738339037137,305.18,294.0,11.180000000000009,0.98,0.984,0.7818,0.5981000000000001,0.6288121990369181,35.910000000000004,-0.0105079643099859,30.35,-21.01,36.0,Low,Loamy,"Acacia tortilis. It adapts well to loamy soil, requires little water, and has high drought resistance, making it ideal for low desertification areas."
41.991666662665416,27.850950476909823,305.22,294.0,11.220000000000027,0.98,0.984,0.779,0.6014,0.6328657314629258,35.9,-0.0129040686532633,30.3,-21.01,82.0,Low,Loamy,"Acacia tortilis. It's drought-resistant, suits loamy soil, provides shade, supports biodiversity, and has economic value."
41.991666662665416,27.907011166273247,305.7,294.94,10.759999999999993,0.98,0.984,0.7858,0.6235,0.6679155985012818,35.86,-0.0172260209891338,29.97,-20.94,135.0,Low,Loamy,"Acacia tortilis. It thrives in loamy soil, can tolerate desert conditions, has high NDVI indicating photosynthetic capacity, moderate water usage as suggested by NDWI, and suits the day temperature."
41.991666662665416,27.918223304145933,305.66,294.92,10.740000000000007,0.98,0.984,0.7783,0.6137,0.6580249356817732,35.85,-0.0134795663052542,29.9,-20.95,148.0,Low,Loamy,"Acacia tortilis. It thrives in loamy soil, tolerates high temperatures, and provides shade which can help manage land surface temperature."
41.991666662665416,27.92943544201861,305.34000000000003,294.84000000000003,10.5,0.98,0.984,0.7783,0.6117,0.6593450479233227,35.85,-0.0166180678783612,29.83,-20.91,225.0,Low,Loamy,"Acacia tortilis. It thrives in loamy soil, has drought resistance, high NDVI suggests good growth potential, moderate land surface temperature supports its ecosystem, elevation is within suitable range, and low desertification level ensures environmental stability."
41.991666662665416,27.9406475798913,305.0,294.74,10.259999999999993,0.98,0.984,0.7809,0.6198,0.6663356504468718,35.85,-0.0162719725431463,29.79,-20.87,182.0,Low,Loamy,"Ziziphus spina-christi,因其在干旱和沙化土地上表现出良好的适应性，且能提高土壤质量。"
41.991666662665416,27.95185971776398,305.02,294.66,10.359999999999957,0.98,0.984,0.7882,0.6275000000000001,0.6701153999204138,35.84,-0.0141752120372758,29.7,-20.87,182.0,Low,Loamy,"Ziziphus spina-christi, as it thrives in low desertification areas with loamy soil and moderate temperature conditions, making it an ideal choice for this environment."
41.991666662665416,27.963071855636667,305.04,294.54,10.5,0.98,0.984,0.7961,0.634,0.6739000597252639,35.83,-0.0143472402982467,29.65,-20.87,153.0,Low,Loamy,"Acacia tortilis. It thrives in loamy soil, tolerates arid conditions, provides shade and improves soil quality, making it ideal for this environment."
41.991666662665416,27.97428399350935,305.06,294.46,10.600000000000025,0.98,0.984,0.8065,0.6188,0.689589099425165,35.82,-0.0169205294097596,29.6,-20.88,86.0,Low,Loamy,"Acacia tortilis. It thrives in loamy soil, tolerates high temperatures, requires moderate water, and has low desertification levels making it ideal for this environment."
41.991666662665416,27.98549613138204,305.40000000000003,294.26,11.140000000000043,0.982,0.984,0.8134,0.6518,0.6729264475743348,35.81,-0.0115712162136781,29.51,-20.83,96.0,Low,Loamy,"Acacia tortilis. It thrives in loamy soil, tolerates high temperature, and promotes biodiversity without exacerbating desertification."
41.991666662665416,27.99670826925472,305.74,294.34000000000003,11.399999999999975,0.982,0.984,0.7861,0.6413,0.6494644595910418,35.800000000000004,-0.0100160586977889,29.44,-20.79,66.0,Low,Loamy,"Acacia tortilis. It's drought-resistant, adapts well to low desertification levels, suits loamy soil, and has high NDVI/NDWI values indicating good growth potential."
41.991666662665416,28.007920407127404,305.66,294.92,10.740000000000007,0.984,0.984,0.7146,0.5225000000000001,0.5380865326020718,35.800000000000004,-0.0087547956630525,29.37,-20.79,12.0,Low,Loamy,"Acacia tortilis. It thrives in loamy soil, withstands moderate desertification levels, provides good vegetation cover indicated by NDVI, tolerates high temperatures suggested by Land Surface Temperature, and has moderate elevation requirements."
41.991666662665416,28.01913254500009,305.2,295.38,9.819999999999991,0.986,0.984,0.6822,0.4665,0.4818049490538574,35.79,0.000429815366016,29.33,-20.82,54.0,Low,Loamy,"Acacia tortilis. It thrives in loamy soil, tolerates moderate heat, requires adequate water, and can withstand some desert conditions without causing significant erosion, making it suitable for this environment."
41.991666662665416,28.030344682872776,305.12,295.58,9.54000000000002,0.986,0.984,0.5026,0.1936,0.2755842062852537,35.9,0.0013665140744894,21.32,-24.1,34.0,Low,Loamy,"Acacia tortilis. It thrives in loamy soil, moderate desertification levels, and has high NDVI & NDWI values, making it suitable for this environment."
41.98333332933279,27.00650472618149,313.06,295.22,17.839999999999975,0.984,0.986,0.341,0.2318,0.1279801640282281,33.44,-0.0323801235530584,2.94,143.98,331.0,Medium,Loamy,"Acacia tortilis. It tolerates arid conditions, requires loamy soil, and helps prevent desertification with its deep root system."
41.98333332933279,27.01771539647,313.86,295.3,18.56,0.984,0.988,0.2994,0.2099,0.1545406266595857,33.44,-0.008010242062992,2.99,144.14,299.0,Medium,Loamy,"Acacia tortilis. It adapts to medium desertification levels, prefers loamy soil, tolerates high temperatures, and has moderate water requirements."
41.98333332933279,27.02892606675851,313.78000000000003,295.52,18.260000000000048,0.984,0.986,0.3193,0.2435,0.1857286721335059,36.51,-0.0152189898309761,27.61,-22.42,353.0,Medium,Loamy,"Acacia tortilis. It's drought-resistant, adaptable to loamy soil, and has deep root systems which can help prevent desertification."
41.98333332933279,27.040136737047018,313.18,296.12,17.060000000000002,0.984,0.988,0.3909,0.3016,0.2539848056010725,36.5,-0.0081460718238226,27.51,-22.33,373.0,Low,Loamy,"Acacia tortilis. It's drought-resistant, adapts well to various soil types, and provides good habitat for wildlife in low desertification areas."
41.98333332933279,27.051347407335523,311.82,295.92,15.899999999999975,0.984,0.986,0.4614,0.3464,0.3131279303415941,36.5,-0.009849177901238,27.47,-22.34,415.0,Low,Clay,"Acacia tortilis. It's drought-resistant, adaptable to clay soil, enhances soil structure, and has deep root systems which can help prevent desertification."
